name,aliases,help,source,line,kind,section,group
빈카테고리선택,emptyselect | 선택삭제,,apocalypse_bot/commands/v433_voice_sanctuary.py,3180,command,social,voice
빈카테고리삭제,cleanempty,,apocalypse_bot/commands/v433_voice_sanctuary.py,3193,command,social,voice
서버메뉴,채널메뉴 | 안내패널,,apocalypse_bot/commands/v433_voice_sanctuary.py,3241,group,social,voice
생성,create,,apocalypse_bot/commands/v433_voice_sanctuary.py,3248,command,social,voice
갱신,update,,apocalypse_bot/commands/v433_voice_sanctuary.py,3268,command,system,server_setup
삭제,delete,,apocalypse_bot/commands/v433_voice_sanctuary.py,3287,command,social,chat
아바돈진단,진단센터 | 통합진단,ABADDON 주요 시스템을 드롭다운으로 통합 진단합니다.,apocalypse_bot/commands/v521_diagnostics.py,920,command,system,audit
설정,아바돈설정 | 설정센터,서버 주요 설정을 드롭다운에서 관리합니다.,apocalypse_bot/commands/v521_diagnostics.py,933,command,system,audit
게임,게임센터 | 게임메뉴 | rpg메뉴,,apocalypse_bot/commands/v600_game_center.py,2565,command,system,help
시즌3,종말의왕좌 | 왕좌,,apocalypse_bot/commands/v600_game_center.py,2578,group,main,story3
시작,,,apocalypse_bot/commands/v600_game_center.py,2585,command,main,story4
선택,,,apocalypse_bot/commands/v600_game_center.py,2614,command,main,story4
기록,,,apocalypse_bot/commands/v600_game_center.py,2686,command,main,story4
재시작,,,apocalypse_bot/commands/v600_game_center.py,2705,command,main,story4
채널규칙,규칙작성 | 규칙고정 | 채널안내 | 채널가이드 | 서버가이드,,apocalypse_bot/commands/v602_channel_rules.py,1733,group,system,server_setup
자동,,,apocalypse_bot/commands/v602_channel_rules.py,1762,command,system,server_setup
일괄설치,일괄 | 대량설치,,apocalypse_bot/commands/v602_channel_rules.py,1774,command,system,server_setup
전체설치,서버전체 | 가이드전체 | 전체가이드,,apocalypse_bot/commands/v602_channel_rules.py,1794,command,system,server_setup
일괄상태,,,apocalypse_bot/commands/v602_channel_rules.py,1863,command,system,server_setup
일괄시작,일괄재개,,apocalypse_bot/commands/v602_channel_rules.py,1875,command,system,server_setup
일괄중지,,,apocalypse_bot/commands/v602_channel_rules.py,1894,command,system,server_setup
목록,,,apocalypse_bot/commands/v602_channel_rules.py,1907,command,social,companions
상태,,,apocalypse_bot/commands/v602_channel_rules.py,1925,command,system,server_setup
갱신,,,apocalypse_bot/commands/v602_channel_rules.py,1944,command,system,server_setup
제거,,,apocalypse_bot/commands/v602_channel_rules.py,1959,command,system,server_setup
땅파기,굴착 | 삽질,,apocalypse_bot/commands/v610_digging_treasure.py,505,command,play,life
보물감정,보물감정소 | 감정소,,apocalypse_bot/commands/v610_digging_treasure.py,618,command,play,life
감정사,감정사목록,,apocalypse_bot/commands/v610_digging_treasure.py,649,command,play,life
보물함,땅파기상태 | 굴착상태,,apocalypse_bot/commands/v610_digging_treasure.py,655,command,play,life
대화,대화센터 | 아바돈대화 | chatcenter | conversationcenter,아바돈 대화·기억 드롭다운 제어실을 엽니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1166,command,social,chat
아바돈,말걸기 | chat | talktoabaddon,모달 없이 아바돈과 연속 대화를 시작하거나 바로 질문합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1170,command,social,chat
대화종료,말걸기종료 | 대화끝 | endchat | stopconversation,현재 채널에서 진행 중인 아바돈 연속 대화를 종료합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1188,command,social,chat
가르치기,기억등록 | 지식등록,서버 전용 질문과 답변 등록 양식을 엽니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1195,command,social,chat
지식,기억,서버 승인 기억과 검수 상태를 관리합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1202,group,social,chat
목록,,,apocalypse_bot/commands/v620_dialogue_memory.py,1224,command,social,companions
검색,,,apocalypse_bot/commands/v620_dialogue_memory.py,1239,command,social,chat
지식검색,,승인된 서버 기억을 검색합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1259,command,social,chat
검수,,,apocalypse_bot/commands/v620_dialogue_memory.py,1264,command,social,chat
지식검수,,운영진이 대기 중인 기억을 드롭다운으로 검수합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1320,command,social,chat
삭제,,,apocalypse_bot/commands/v620_dialogue_memory.py,1325,command,social,chat
자동반응,,,apocalypse_bot/commands/v620_dialogue_memory.py,1339,command,social,chat
오늘의질문,하루질문,서버 구성원이 답할 수 있는 오늘의 대화 질문을 엽니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1355,command,social,chat
밸런스게임,생존밸런스,두 가지 생존 선택지를 반응으로 투표합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1361,command,social,chat
교감,교감도,아바돈과의 대화 누적 기록을 확인합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1365,command,social,chat
한마디,아바돈한마디,ABADDON 세계관의 짧은 원문 한마디를 표시합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1381,command,social,chat
응원,응원해줘,자신 또는 선택한 멤버에게 짧은 응원 메시지를 전합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1386,command,social,chat
월드보스목록,보스목록 | 월보목록 | worldbosslist,,apocalypse_bot/commands/v630_world_boss.py,1104,command,play,combat
월드보스기여도,내기여도 | 월보기여도,,apocalypse_bot/commands/v630_world_boss.py,1110,command,play,combat
월드보스보상목록,월보보상목록 | worldbossrewards,,apocalypse_bot/commands/v630_world_boss.py,1151,command,play,combat
월드보스보상,보스보상 | 월보보상,,apocalypse_bot/commands/v630_world_boss.py,1179,command,play,combat
월드보스이력,월보이력 | worldbosshistory,,apocalypse_bot/commands/v630_world_boss.py,1252,command,play,combat
월드보스도감,월보도감,,apocalypse_bot/commands/v630_world_boss.py,1271,command,play,combat
월드보스테스트,월보테스트 | worldbosstest,,apocalypse_bot/commands/v630_world_boss.py,1291,command,play,combat
월드보스테스트상태,월보테스트상태 | worldbossteststatus,,apocalypse_bot/commands/v630_world_boss.py,1322,command,play,combat
월드보스테스트공격,월보테스트공격 | worldbosstestattack,,apocalypse_bot/commands/v630_world_boss.py,1334,command,play,combat
월드보스테스트종료,월보테스트종료 | worldbosstestend,,apocalypse_bot/commands/v630_world_boss.py,1338,command,play,combat
인카운트도감,조우도감 | 랜덤이벤트도감,,apocalypse_bot/commands/v631_life_visuals.py,408,command,play,life
인카운트도감,조우도감 | 랜덤이벤트도감,,apocalypse_bot/commands/v632_life_visuals.py,350,command,play,life
장비외형,장비비주얼 | 강화외형,,apocalypse_bot/commands/v633_equipment_crafting.py,455,command,play,gear
날씨,,,apocalypse_bot/commands/v636_world_combat.py,265,command,world,disaster
자원시장,,,apocalypse_bot/commands/v636_world_combat.py,282,command,play,combat
자원구매,,,apocalypse_bot/commands/v636_world_combat.py,304,command,play,economy
자원판매,,,apocalypse_bot/commands/v636_world_combat.py,325,command,play,economy
기지칩교환,,,apocalypse_bot/commands/v636_world_combat.py,347,command,play,combat
기지방어,,,apocalypse_bot/commands/v636_world_combat.py,382,command,play,combat
기지방어공격,,,apocalypse_bot/commands/v636_world_combat.py,401,command,play,combat
전투,,,apocalypse_bot/commands/v636_world_combat.py,666,command,play,combat
던전전술,,,apocalypse_bot/commands/v636_world_combat.py,670,command,play,combat
전투상태,,,apocalypse_bot/commands/v636_world_combat.py,674,command,play,combat
전투포기,,,apocalypse_bot/commands/v636_world_combat.py,685,command,play,combat
오늘의,오늘의운세 | 운세,,apocalypse_bot/commands/v637_dynamic_events.py,403,command,play,party_games
무전,무전해독 | 구조신호 | sos | SOS,,apocalypse_bot/commands/v637_dynamic_events.py,532,command,main,exploration
내구도,,,apocalypse_bot/commands/v637_dynamic_events.py,553,command,play,gear
무기수리,수리,,apocalypse_bot/commands/v637_dynamic_events.py,575,command,play,party_games
개조목록,,,apocalypse_bot/commands/v637_dynamic_events.py,612,command,play,gear
개조부품제작,부품제작,,apocalypse_bot/commands/v637_dynamic_events.py,625,command,play,gear
무기개조,개조,,apocalypse_bot/commands/v637_dynamic_events.py,657,command,play,gear
개조해제,,,apocalypse_bot/commands/v637_dynamic_events.py,689,command,play,gear
까마귀,떠돌이상인 | 게릴라상점,,apocalypse_bot/commands/v637_dynamic_events.py,727,command,play,party_games
까마귀구매,,,apocalypse_bot/commands/v637_dynamic_events.py,755,command,play,economy
위험구역,돌연변이구역 | 오염구역,,apocalypse_bot/commands/v637_dynamic_events.py,798,command,main,exploration
랜덤박스,대형랜덤박스 | 보급박스,,apocalypse_bot/commands/v637_dynamic_events.py,814,command,play,party_games
테스트,패치테스트,,apocalypse_bot/commands/v637_dynamic_events.py,902,command,play,party_games
괴질탈출,크래시 | 괴질크래시,,apocalypse_bot/commands/v638_hardcore_arcade.py,833,command,play,combat
비상주파수,주파수가로채기 | 타이밍주파수,,apocalypse_bot/commands/v638_hardcore_arcade.py,852,command,play,party_games
지뢰찾기,폐허횡단 | 마인즈,,apocalypse_bot/commands/v638_hardcore_arcade.py,871,command,play,party_games
돌연변이경주,투기장경주 | 괴수경주,,apocalypse_bot/commands/v638_hardcore_arcade.py,921,command,play,party_games
돌연변이배팅,투기장배팅,,apocalypse_bot/commands/v638_hardcore_arcade.py,938,command,play,party_games
오염문,폐허3지선다 | 세개의문,,apocalypse_bot/commands/v638_hardcore_arcade.py,966,command,play,combat
비상보급상자,전리품상자 | 프리미엄랜덤박스,,apocalypse_bot/commands/v638_hardcore_arcade.py,981,command,play,party_games
선물거래,감염선물 | 레버리지,,apocalypse_bot/commands/v638_hardcore_arcade.py,1042,command,play,party_games
괴수투기장,펫데스매치,,apocalypse_bot/commands/v638_hardcore_arcade.py,1094,command,play,party_games
영혼결투,영혼의데스매치 | 고위험PVP,,apocalypse_bot/commands/v638_hardcore_arcade.py,1116,command,play,combat
벙커개설,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1137,command,play,combat
벙커참가,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1164,command,play,combat
벙커상태,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1187,command,play,combat
벙커투표,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1200,command,play,combat
벙커진행,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1221,command,play,combat
하이에나,시체파밍 | 잔해약탈,,apocalypse_bot/commands/v638_hardcore_arcade.py,1263,command,play,party_games
금고개설,카지노금고개설,,apocalypse_bot/commands/v638_hardcore_arcade.py,1291,command,play,casino
금고참가,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1310,command,play,combat
금고시작,,,apocalypse_bot/commands/v638_hardcore_arcade.py,1333,command,play,combat
생물테러준비,바이러스구매,,apocalypse_bot/commands/v638_hardcore_arcade.py,1352,command,play,combat
생물테러수신,테러수신,,apocalypse_bot/commands/v638_hardcore_arcade.py,1369,command,play,combat
생물테러,바이러스테러,,apocalypse_bot/commands/v638_hardcore_arcade.py,1385,command,play,combat
이벤트채널설정,세계이벤트채널,,apocalypse_bot/commands/v639_frontier_operations.py,529,command,world,world_misc
알림설정,이벤트알림,,apocalypse_bot/commands/v639_frontier_operations.py,540,command,world,world_misc
우편발송,관리자우편,,apocalypse_bot/commands/v639_frontier_operations.py,564,command,world,world_misc
우편함,메일함,,apocalypse_bot/commands/v639_frontier_operations.py,588,command,world,world_misc
받기,우편받기,,apocalypse_bot/commands/v639_frontier_operations.py,612,command,world,world_misc
다크존,다크존도움말,,apocalypse_bot/commands/v639_frontier_operations.py,637,command,world,world_misc
다크존진입,,,apocalypse_bot/commands/v639_frontier_operations.py,646,command,world,world_misc
다크존탐색,,,apocalypse_bot/commands/v639_frontier_operations.py,670,command,world,world_misc
다크존탈출,,,apocalypse_bot/commands/v639_frontier_operations.py,715,command,world,world_misc
다크존상태,,,apocalypse_bot/commands/v639_frontier_operations.py,737,command,world,world_misc
다크존공격,다크존습격,,apocalypse_bot/commands/v639_frontier_operations.py,759,command,world,world_misc
밀수품운반,밀수작전,,apocalypse_bot/commands/v639_frontier_operations.py,805,command,world,world_misc
