name,aliases,section,group,group_ko,help,source,line,kind
게임미리보기,봇게임미리보기 | 게임프리뷰,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2285,command
게임정리,봇게임정리 | 게임채널정리,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2295,command
백업,수동백업 | backup,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2340,command
백업목록,backups | 복구목록,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2356,command
되돌리기,undo | 복원,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2425,command
다음,next | 계속,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2489,command
계획상태,planstatus | 적용상태,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2590,command
자동시작,autostart | 자동진행,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2692,command
자동중지,autostop | 자동일시정지,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2736,command
자동상태,autostatus,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2752,command
429상태,ratelimit | 쿨다운 | 안전대기,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2775,command
계획취소,plancancel | 적용취소,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2797,command
복구다음,recovernext | 복구계속,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2816,command
복구상태,recoverstatus,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2935,command
복구취소,recovercancel,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2958,command
중지,stop | 취소,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2971,command
작업상태,progress | 진행상태,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,2997,command
긴급정리,cleanup | 잔여정리,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3012,command
상태,status,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3059,command
빈카테고리,empty,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3074,command
빈카테고리선택,emptyselect | 선택삭제,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3180,command
빈카테고리삭제,cleanempty,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3193,command
서버메뉴,채널메뉴 | 안내패널,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3241,group
생성,create,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3248,command
갱신,update,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3268,command
삭제,delete,social,voice,음성·하이라이트·미디어,,apocalypse_bot/commands/v433_voice_sanctuary.py,3287,command
아바돈진단,진단센터 | 통합진단,system,audit,검수·진단·오류,ABADDON 주요 시스템을 드롭다운으로 통합 진단합니다.,apocalypse_bot/commands/v521_diagnostics.py,920,command
설정,아바돈설정 | 설정센터,system,audit,검수·진단·오류,서버 주요 설정을 드롭다운에서 관리합니다.,apocalypse_bot/commands/v521_diagnostics.py,933,command
게임,게임센터 | 게임메뉴 | rpg메뉴,system,help,명령어·언어·접근성,,apocalypse_bot/commands/v600_game_center.py,2565,command
시즌3,종말의왕좌 | 왕좌,main,story3,시즌 3 · 종말의 왕좌,,apocalypse_bot/commands/v600_game_center.py,2578,group
시작,,main,story3,시즌 3 · 종말의 왕좌,,apocalypse_bot/commands/v600_game_center.py,2585,command
선택,,main,story3,시즌 3 · 종말의 왕좌,,apocalypse_bot/commands/v600_game_center.py,2614,command
기록,,system,help,명령어·언어·접근성,,apocalypse_bot/commands/v600_game_center.py,2686,command
재시작,,main,story3,시즌 3 · 종말의 왕좌,,apocalypse_bot/commands/v600_game_center.py,2705,command
채널규칙,규칙작성 | 규칙고정 | 채널안내 | 채널가이드 | 서버가이드,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1733,group
자동,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1762,command
일괄설치,일괄 | 대량설치,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1774,command
전체설치,서버전체 | 가이드전체 | 전체가이드,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1794,command
일괄상태,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1863,command
일괄시작,일괄재개,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1875,command
일괄중지,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1894,command
목록,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1907,command
상태,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1925,command
갱신,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1944,command
제거,,system,server_setup,서버 설치·채널·역할,,apocalypse_bot/commands/v602_channel_rules.py,1959,command
땅파기,굴착 | 삽질,play,life,생활·채집·파밍,,apocalypse_bot/commands/v610_digging_treasure.py,505,command
보물감정,보물감정소 | 감정소,play,life,생활·채집·파밍,,apocalypse_bot/commands/v610_digging_treasure.py,618,command
감정사,감정사목록,play,life,생활·채집·파밍,,apocalypse_bot/commands/v610_digging_treasure.py,649,command
보물함,땅파기상태 | 굴착상태,play,life,생활·채집·파밍,,apocalypse_bot/commands/v610_digging_treasure.py,655,command
대화,대화센터 | 아바돈대화 | chatcenter | conversationcenter,social,chat,대화·친목·예능,아바돈 대화·기억 드롭다운 제어실을 엽니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1166,command
아바돈,말걸기 | chat | talktoabaddon,social,chat,대화·친목·예능,모달 없이 아바돈과 연속 대화를 시작하거나 바로 질문합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1170,command
대화종료,말걸기종료 | 대화끝 | endchat | stopconversation,social,chat,대화·친목·예능,현재 채널에서 진행 중인 아바돈 연속 대화를 종료합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1188,command
가르치기,기억등록 | 지식등록,social,chat,대화·친목·예능,서버 전용 질문과 답변 등록 양식을 엽니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1195,command
지식,기억,social,chat,대화·친목·예능,서버 승인 기억과 검수 상태를 관리합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1202,group
목록,,social,chat,대화·친목·예능,,apocalypse_bot/commands/v620_dialogue_memory.py,1224,command
검색,,social,chat,대화·친목·예능,,apocalypse_bot/commands/v620_dialogue_memory.py,1239,command
지식검색,,social,chat,대화·친목·예능,승인된 서버 기억을 검색합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1259,command
검수,,social,chat,대화·친목·예능,,apocalypse_bot/commands/v620_dialogue_memory.py,1264,command
지식검수,,social,chat,대화·친목·예능,운영진이 대기 중인 기억을 드롭다운으로 검수합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1320,command
삭제,,social,chat,대화·친목·예능,,apocalypse_bot/commands/v620_dialogue_memory.py,1325,command
자동반응,,social,chat,대화·친목·예능,,apocalypse_bot/commands/v620_dialogue_memory.py,1339,command
오늘의질문,하루질문,social,chat,대화·친목·예능,서버 구성원이 답할 수 있는 오늘의 대화 질문을 엽니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1355,command
밸런스게임,생존밸런스,social,chat,대화·친목·예능,두 가지 생존 선택지를 반응으로 투표합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1361,command
교감,교감도,social,chat,대화·친목·예능,아바돈과의 대화 누적 기록을 확인합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1365,command
한마디,아바돈한마디,social,chat,대화·친목·예능,ABADDON 세계관의 짧은 원문 한마디를 표시합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1381,command
응원,응원해줘,social,chat,대화·친목·예능,자신 또는 선택한 멤버에게 짧은 응원 메시지를 전합니다.,apocalypse_bot/commands/v620_dialogue_memory.py,1386,command
월드보스목록,보스목록 | 월보목록 | worldbosslist,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1104,command
월드보스기여도,내기여도 | 월보기여도,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1110,command
월드보스보상목록,월보보상목록 | worldbossrewards,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1151,command
월드보스보상,보스보상 | 월보보상,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1179,command
월드보스이력,월보이력 | worldbosshistory,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1252,command
월드보스도감,월보도감,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1271,command
월드보스테스트,월보테스트 | worldbosstest,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1291,command
월드보스테스트상태,월보테스트상태 | worldbossteststatus,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1322,command
월드보스테스트공격,월보테스트공격 | worldbosstestattack,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1334,command
월드보스테스트종료,월보테스트종료 | worldbosstestend,play,combat,전투·보스·던전,,apocalypse_bot/commands/v630_world_boss.py,1338,command
인카운트도감,조우도감 | 랜덤이벤트도감,play,life,생활·채집·파밍,,apocalypse_bot/commands/v631_life_visuals.py,408,command
인카운트도감,조우도감 | 랜덤이벤트도감,play,life,생활·채집·파밍,,apocalypse_bot/commands/v632_life_visuals.py,350,command
장비외형,장비비주얼 | 강화외형,play,gear,상점·장비·강화·제작,,apocalypse_bot/commands/v633_equipment_crafting.py,455,command
날씨,,world,disaster,재난·기상·복구,,apocalypse_bot/commands/v636_world_combat.py,265,command
자원시장,,play,combat,전투·보스·던전,,apocalypse_bot/commands/v636_world_combat.py,282,command
자원구매,,play,economy,경제·거래·사업,,apocalypse_bot/commands/v636_world_combat.py,304,command
자원판매,,play,economy,경제·거래·사업,,apocalypse_bot/commands/v636_world_combat.py,325,command
기지칩교환,,play,combat,전투·보스·던전,,apocalypse_bot/commands/v636_world_combat.py,347,command
기지방어,,play,combat,전투·보스·던전,,apocalypse_bot/commands/v636_world_combat.py,382,command
기지방어공격,,play,combat,전투·보스·던전,,apocalypse_bot/commands/v636_world_combat.py,401,command
전투,,play,combat,전투·보스·던전,,apocalypse_bot/commands/v636_world_combat.py,666,command
던전전술,,play,combat,전투·보스·던전,,apocalypse_bot/commands/v636_world_combat.py,670,command
